country_name,iso3c,em_dm,year,gdp_usd_current_prices,gdp_ppp_current_prices,gdp_pc_usd_current_prices,gdp_pc_ppp_current_prices,population,govt_expenditure_pct_gdp,debt_pct_gdp,territorial_co2,trade_co2,consumption_co2,cumulative_co2,debt_usd,govt_expenditure_usd,territorial_co2_per_capita,trade_co2_per_capita,consumption_co2_per_capita,territorial_co2_per_gdp,trade_co2_per_gdp,consumption_co2_per_gdp,territorial_co2_per_debt,trade_co2_per_debt,consumption_co2_per_debt,territorial_co2_per_govt_expenditure,trade_co2_per_govt_expenditure,consumption_co2_govt_expenditure,trade_pct_of_consumption_co2,cumulative_co2_per_capita
India,IND,Emerging Markets,2003,618.3689999999999,2523.8,556.3259999999999,2270.58,1111.52,29.426,84.403,1059.616,-69.216,990.4,22014.927,52192.198706999996,18196.126193999997,0.9533035842809846,-0.062271484093853455,0.8910321001871311,0.41984943339408826,-0.027425311038909578,0.39242412235517865,0.020302191251771975,-0.0013261752084553736,0.018976016043316602,0.05823305404143649,-0.0038038865669563957,0.0544291674744801,-0.06988691437802907,19.806145638405066
India,IND,Emerging Markets,2004,721.589,2794.96,638.787,2474.24,1129.62,27.959,83.427,1125.471,-71.421,1054.051,23140.399,60200.00550300001,20174.906851,0.9963270834439901,-0.06322568651404899,0.9331022821833891,0.40267875032200817,-0.025553496293327992,0.3771256118155537,0.018695529852466763,-0.0011863952403864948,0.017509151223374427,0.05578568507463589,-0.0035400906942209707,0.05224564394693868,-0.06775858094152941,20.48511800428463
India,IND,Emerging Markets,2005,834.2180000000001,3150.25,726.918,2745.05,1147.61,26.431,81.012,1185.953,-90.143,1095.81,24326.352,67581.66861600001,22049.215958000004,1.0334111762706844,-0.0785484615853818,0.9548627146853025,0.37646313784620267,-0.02861455440044441,0.34784858344575825,0.01754844211880298,-0.0013338380339821703,0.016214604084820807,0.05378662906921671,-0.004088263282091619,0.04969836578712509,-0.08226152343928236,21.19740329903016
India,IND,Emerging Markets,2006,949.118,3548.3100000000004,814.353,3044.48,1165.49,26.659000000000002,77.21400000000001,1259.744,-79.797,1179.948,25586.096,73285.19725200001,25302.536762000003,1.0808707067413705,-0.06846648190889669,1.0124050828406936,0.3550264773934633,-0.022488734073403956,0.3325380251443645,0.017189610552158546,-0.001088855635137453,0.016100768562341536,0.0497872609315567,-0.0031537154061106304,0.04663358504717504,-0.06762755646859013,21.9530806785129
India,IND,Emerging Markets,2007,1238.7,4001.38,1046.9,3381.8,1183.21,26.467,74.117,1358.152,-80.755,1277.397,26944.249,91808.72790000001,32784.6729,1.1478537199651795,-0.06825077543293244,1.079602944532247,0.33942089978957257,-0.02018178728338723,0.31923911250618536,0.014793277622573396,-8.796004677023739e-4,0.013913677154871022,0.0414264313126638,-0.002463193707813385,0.038963237604850404,-0.06321840430187327,22.772161323856288
India,IND,Emerging Markets,2008,1224.1,4236.79,1019.51,3528.69,1200.6699999999998,28.69,72.837,1462.815,-98.943,1363.872,28407.063,89159.7717,35119.429,1.2183322644856625,-0.08240648970991198,1.1359257747757505,0.34526492934509384,-0.023353293413173652,0.3219116359319202,0.016406670543325317,-0.0011097269330491118,0.015296943610276203,0.04165258495518251,-0.0028173294047576913,0.038835255550424816,-0.07254566410924192,23.659342700325652
India,IND,Emerging Markets,2009,1365.37,4625.52,1121.25,3798.4900000000002,1217.73,28.052,71.518,1612.817,-73.128,1539.689,30019.88,97648.53166,38301.35924,1.3244454846312401,-0.06005272104653741,1.2643927635847028,0.3486779864750341,-0.015809681938463133,0.332868304536571,0.016516551478885803,-7.48889909114277e-4,0.015767661569771527,0.04210861003375712,-0.0019092794995021697,0.04019933053425496,-0.047495305870211446,24.652328512888737
India,IND,Emerging Markets,2010,1708.46,5161.39,1384.1699999999998,4181.7,1234.28,27.447,66.4,1677.888,-89.193,1588.695,31697.767,113441.744,46892.10162,1.3594062935476552,-0.07226318177398969,1.2871431117736656,0.3250845218051726,-0.017280810014356596,0.307803711790816,0.014790745812229401,-7.862449646401768e-4,0.014004500847589224,0.03578188953007732,-0.0019020900518128664,0.03387979947826446,-0.056142305477136896,25.681180121204264
India,IND,Emerging Markets,2011,1823.05,5618.38,1458.11,4493.67,1250.29,27.641000000000002,68.648,1780.13,-116.069,1664.061,33477.897,125148.7364,50390.925050000005,1.423773684505195,-0.09283366259027906,1.3309400219149157,0.3168404415507673,-0.020658802003424476,0.29618163954734283,0.014224114850911114,-9.274484372660435e-4,0.013296666413645068,0.035326400502346006,-0.002303371090823029,0.03302302941152297,-0.06975044785016896,26.776105543513903
India,IND,Emerging Markets,2012,1827.6399999999999,6153.1500000000005,1443.8799999999999,4861.1500000000005,1265.78,27.364,67.985,1963.586,-141.179,1822.407,35441.483,124252.10539999999,50011.54096,1.5512853734456225,-0.11153517988908025,1.4397501935565422,0.319118825317114,-0.02294418306070874,0.2961746422564052,0.01580324127046945,-0.0011362302437090135,0.014667011026760438,0.03926265742482333,-0.0028229284139218414,0.036439729010901485,-0.07746842500056245,27.999717960467066
India,IND,Emerging Markets,2013,1856.72,6477.52,1449.61,5057.22,1280.85,26.6,67.71300000000001,2036.937,-208.43,1828.507,37478.42,125724.08136000001,49388.752,1.5903009720107741,-0.1627278760198306,1.4275730959909436,0.3144624794674505,-0.03217743827884746,0.28228504118860304,0.016201645523799116,-0.0016578367306035729,0.014543808793195544,0.041242933208759755,-0.00422019167441202,0.03702274153434774,-0.11398917258725288,29.26058476792755
India,IND,Emerging Markets,2014,2039.1299999999999,6781.02,1573.8799999999999,5233.87,1295.6,26.22,67.10199999999999,2185.856,-204.592,1981.264,39664.276,136829.70125999997,53465.9886,1.6871380055572711,-0.15791293609138626,1.5292250694658847,0.3223491451138619,-0.030171272168493826,0.29217787294536807,0.01597501112603102,-0.0014952309192814799,0.014479780206749537,0.04088311199767099,-0.003826582194722572,0.037056529802948414,-0.10326337126198226,30.61460018524236
India,IND,Emerging Markets,2015,2103.59,7159.8,1605.61,5464.860000000001,1310.1499999999999,27.059,69.049,2268.567,-190.365,2078.202,41932.844,145250.78591000004,56921.04181000001,1.7315322672976379,-0.14530015647063316,1.5862321108270048,0.31684781697812786,-0.026588033185284507,0.2902597837928434,0.01561827693934575,-0.0013105953183479059,0.014307681620997844,0.0398546289362092,-0.0033443695678555953,0.03651025936835361,-0.0916008164750106,32.00613975498989
India,IND,Emerging Markets,2016,2294.12,7735,1732.05,5839.9,1324.51,27.233,68.94300000000001,2382.223,-203.696,2178.527,44315.067,158163.51516,62475.76996,1.7985692822251247,-0.15378970336199801,1.6447795788631268,0.3079797026502909,-0.026334324499030382,0.2816453781512605,0.015061773238854208,-0.0012878823526016022,0.013773890886252606,0.03813035039864597,-0.003260399993956313,0.03486995040468966,-0.09350171010044861,33.45770662358155
India,IND,Emerging Markets,2017,2651.4700000000003,8276.93,1980.6899999999998,6183,1338.6599999999999,26.232,69.67699999999999,2433.856,-190.634,2243.221,46748.923,184746.47519,69553.36104,1.8181285763375319,-0.1424065856901678,1.6757212436316915,0.2940529882456418,-0.02303196958292507,0.2710208978449739,0.013174032129689804,-0.0010318681306582171,0.012142158586208424,0.03499264397302518,-0.002740830883648696,0.03225179871192606,-0.08498226434221148,34.922178148297554
India,IND,Emerging Markets,2018,2701.11,9028.31,1996.95,6674.6900000000005,1352.62,26.345,70.44000000000001,2599.806,-236.531,2363.275,49348.729,190266.18840000004,71160.74295,1.9220520175659093,-0.1748687731957239,1.7471832443701856,0.2879615343292377,-0.026198812402321147,0.2617627219269166,0.013664046259939685,-0.001243158345626479,0.012420887914313207,0.036534272862028906,-0.0033238972809234843,0.03321037558110543,-0.10008610931863621,36.483808460617176
India,IND,Emerging Markets,2019,2870.5,9561.230000000001,2098.9300000000003,6991.24,1367.6,27.051000000000002,74.086,2625.968,-215.495,2410.473,51974.697,212663.86299999998,77649.8955,1.9201286926001755,-0.15757165837964318,1.7625570342205323,0.2746475087410301,-0.022538418174230718,0.2521090905667994,0.012347974700337312,-0.0010133127319332106,0.011334661968404101,0.03381804937522421,-0.002775213007208748,0.03104283636801546,-0.08939946641177894,38.004311933313836
Indonesia,IDN,Emerging Markets,1990,138.258,532.011,770.757,2965.8500000000004,179.379,NA,NA,150.285,-6.665,143.619,2899.213,NA,NA,0.8378071011656884,-0.03715596585999476,0.8006455605171174,0.28248476065344513,-0.012527936452441773,0.2699549445406204,NA,NA,NA,NA,NA,NA,-0.04640750875580529,16.162499512206
Indonesia,IDN,Emerging Markets,1991,154.55800000000002,599.111,847.5730000000001,3285.4300000000003,182.354,NA,NA,180.621,-15.335,165.286,3079.834,NA,NA,0.99049650679447665,-0.0840946729986729,0.9064018337958037,0.3014816953786527,-0.02559625845627939,0.27588543692237333,NA,NA,NA,NA,NA,NA,-0.09277857773798144,16.88931419107889
Indonesia,IDN,Emerging Markets,1992,168.28,652.732,907.7669999999999,3521.09,185.37800000000001,NA,NA,203.577,-14.916,188.661,3283.412,NA,NA,1.0981723829149088,-0.08046262231764287,1.017709760597266,0.31188451002861817,-0.02285164508557877,0.2890328649430394,NA,NA,NA,NA,NA,NA,-0.07906244533846422,17.711983083213756
Indonesia,IDN,Emerging Markets,1993,190.91299999999998,721.3629999999999,1013.06,3827.8300000000004,188.45200000000003,14.093,NA,219.762,-21.198,198.564,3503.174,NA,2690.536909,1.1661431027529554,-0.11248487678560057,1.0536582259673548,0.3046482838737224,-0.029386037265565327,0.27526224660815707,NA,NA,NA,0.08167960798637756,-0.007878724848223221,0.07380088313815435,-0.10675651175439657,18.58921104578354
Indonesia,IDN,Emerging Markets,1994,213.727,792.324,1115.61,4135.79,191.578,13.524,NA,222.855,-19.76,203.095,3726.029,NA,2890.443948,1.1632598732631094,-0.10314336719247513,1.0601165060706343,0.2812675117754858,-0.024939292511649277,0.25632821926383653,NA,NA,NA,0.07710061291941026,-0.00683632007936796,0.07026429284004229,-0.09729436962997613,19.44914864963618
Indonesia,IDN,Emerging Markets,1995,244.227,875.433,1254.02,4495.05,194.755,11.907,NA,226.543,-18.148,208.394,3952.571,NA,2908.010889,1.1632204564709507,-0.09318374367795436,1.0700315781366332,0.2587782274600112,-0.02073031288516654,0.2380467722829731,NA,NA,NA,0.07790307830583917,-0.006240691899967641,0.07166204252820457,-0.08708504083610852,20.295093835845037
Indonesia,IDN,Emerging Markets,1996,274.722,961.158,1394.5,4878.87,197.004,11.508,NA,255.067,-23.354,231.713,4207.639,NA,3161.5007759999994,1.294730056242513,-0.11854581632860246,1.1761842399139104,0.2653746834547494,-0.02429777414327301,0.24107690931147635,NA,NA,NA,0.08067908821541281,-0.007386998028685603,0.07329209018672721,-0.10078847539844549,21.35813993624495
Indonesia,IDN,Emerging Markets,1997,260.68,1023.6800000000001,1308.11,5136.92,199.28,15.25,NA,280.734,-32.053,248.681,4488.373,NA,3975.37,1.408741469289442,-0.16084403853873944,1.2478974307507025,0.2742399968740231,-0.03131154266958424,0.24292845420443887,NA,NA,NA,0.07061833238163995,-0.008062897290063566,0.06255543509157639,-0.1288920343733538,22.52294761140104
Indonesia,IDN,Emerging Markets,1998,115.323,899.3169999999999,572.09,4461.31,201.58100000000002,15.079,NA,215.971,-75.498,140.473,4704.344,NA,1738.9555169999999,1.0713856960725465,-0.37452934552363565,0.6968563505489108,0.24015002496338891,-0.08395037567398371,0.15619964928940522,NA,NA,NA,0.12419581633266127,-0.04341571665401031,0.08078009967865096,-0.5374555964491396,23.337239124719094
Indonesia,IDN,Emerging Markets,1999,169.15800000000002,919.2040000000001,829.5740000000001,4507.9,203.909,15.139999999999999,NA,243.95,-32.471,211.48,4948.294,NA,2561.05212,1.1963670068510954,-0.1592426033181468,1.0371293076813677,0.2653926658282601,-0.03532512913346764,0.23006862459258226,NA,NA,NA,0.09525382091794368,-0.012678773597157406,0.08257543778531146,-0.15354170607149611,24.267168197578332
Indonesia,IDN,Emerging Markets,2000,179.48200000000003,986.8299999999999,870.154,4784.29,206.265,15.303,87.43700000000001,274.727,-37.109,237.617,5223.02,15693.367634000004,2746.6130460000004,1.3319128305820183,-0.17990933992679323,1.151998642522968,0.27839344162621726,-0.03760424794544147,0.24078818033501212,0.017505930301715374,-0.0023646294960683,0.015141237084460945,0.10002391869509818,-0.013510822011875057,0.08651273259844552,-0.15617148604687375,25.321891741206702
Indonesia,IDN,Emerging Markets,2001,174.507,1045.83,834.139,4999.03,209.206,19.509,73.702,303.341,-44.546,258.795,5526.362,12861.514914,3404.4570630000003,1.4499631941722513,-0.21292888349282527,1.2370343106794262,0.2900480957708232,-0.04259392061807368,0.24745417515274953,0.023585168778975457,-0.0034635111258558542,0.020121657653119605,0.08910113841550305,-0.013084612076366197,0.07601652633913686,-0.1721285187117216,26.415886733650087
Indonesia,IDN,Emerging Markets,2002,212.80700000000002,1109.92,1002.91,5230.78,212.19,16.929,62.339,310.818,-26.875,283.943,5837.18,13266.175573,3602.609703,1.464809840237523,-0.12665535604882416,1.3381544841886988,0.28003639901974914,-0.024213456825717166,0.25582294219403195,0.023429359749511585,-0.0020258287591713602,0.021403530990340223,0.08627579050297139,-0.007459869987476131,0.07881592051549526,-0.09464927820020216,27.509213440784205
Indonesia,IDN,Emerging Markets,2003,255.42800000000003,1185.93,1186.85,5510.42,215.21599999999998,18.176000000000002,55.643,340.441,-27.533,312.908,6177.622,14212.780204000002,4642.659328000001,1.5818572968552524,-0.1279319381458628,1.4539253587093899,0.28706669027682913,-0.023216378707006314,0.26385031156982286,0.023953160121633857,-0.0019372001540030287,0.02201595996763083,0.07332887811664132,-0.005930437289238035,0.0673984408274033,-0.08799071931685991,28.704287785294778
Indonesia,IDN,Emerging Markets,2004,279.556,1279.03,1280.7,5859.45,218.285,17.833000000000002,51.328,344.394,-30.093,314.3,6522.015,14349.050368,4985.322148,1.577726366905651,-0.13786105321025266,1.439860732528575,0.2692618625051797,-0.02352798605192998,0.24573309461075973,0.024001170193676192,-0.0020972119567655,0.02190388854588764,0.06908159388218536,-0.006036320042441518,0.06304507325090118,-0.09574610244988864,29.87843873834666
Indonesia,IDN,Emerging Markets,2005,310.815,1394.23,1403.8799999999999,6297.4,221.39800000000002,17.436,42.612,348.989,-28.041,320.948,6871.004,13244.44878,5419.37034,1.5762969855192908,-0.12665426065276109,1.4496427248665298,0.2503094898259254,-0.020112176613614682,0.2301973132123107,0.02634983197843587,-0.00211718890425578,0.02423264307418009,0.06439659556464265,-0.005174217342747607,0.05922237822189505,-0.08736929346810075,31.034625425703933
Indonesia,IDN,Emerging Markets,2006,396.29299999999995,1516.32,1764.79,6752.53,224.555,18.494999999999997,35.848,346.706,-17.501,329.205,7217.709,14206.311463999999,7329.439034999998,1.5439691834962481,-0.07793636302910201,1.466032820467146,0.2286496254088847,-0.011541758995462701,0.21710786641342197,0.024405068189486238,-0.0012319172393445705,0.023173150950141663,0.04730321083842676,-0.002387768001947779,0.04491544283647897,-0.05316140398839629,32.14227694774109
Indonesia,IDN,Emerging Markets,2007,470.14400000000006,1656.1,2064.23,7271.34,227.758,18.729,32.333,388.255,-18.01,370.245,7605.965,15201.165952000001,8805.326976,1.7046821626463176,-0.07907515872109872,1.6256070039252188,0.234439345450154,-0.010874947165026268,0.22356439828512772,0.025541132912170972,-0.0011847775398853826,0.024356355372285587,0.04409319506910268,-0.0020453527789585178,0.04204784229014416,-0.048643465813177765,33.39494112171691
Indonesia,IDN,Emerging Markets,2008,558.582,1813.47,2418.04,7850.320000000001,231.006,19.394000000000002,30.252,366.293,2.569,368.862,7972.258,16898.222664,10833.139308000002,1.585642797156784,0.011120923266062352,1.5967637204228462,0.20198459307294855,0.0014166211737718297,0.2034012142467204,0.021676421673644482,1.5202782275280355e-4,0.021828449496397288,0.03381226711720598,2.371427087716723e-4,0.03404940982597766,0.006964664291794763,34.51104300321204
Indonesia,IDN,Emerging Markets,2009,577.539,1910.9,2464.96,8155.79,234.3,17.026,26.482999999999997,401.957,1.971,403.929,8374.215,15294.965336999998,9833.179014,1.7155655142979085,0.008412291933418694,1.7239820742637642,0.21034957349939817,0.0010314511486734,0.21138154796169342,0.026280347234761442,1.2886593441516084e-4,0.026409278550168187,0.04087762456350213,2.0044382362954916e-4,0.0410781700836429,0.004879570419553932,35.74142125480154
Indonesia,IDN,Emerging Markets,2010,755.256,2057.21,3178.13,8656.77,237.641,16.886,24.525,451.931,1.891,453.822,8826.147,18522.6534,12753.252815999998,1.9017383363981804,0.007957381091646645,1.9096957174898272,0.2196815103951468,9.192061092450455e-4,0.22060071650439186,0.024398826142263182,1.020912047082844e-4,0.024500917346971466,0.03543652796038165,1.482758969247113e-4,0.03558480385730636,0.004166831929699309,37.14067437857946
Indonesia,IDN,Emerging Markets,2011,892.59,2229.51,3688.53,9213.210000000001,241.991,17.713,23.106,504.762,0.869,505.631,9330.909,20624.184540000002,15810.446670000001,2.08587096214322,0.0035910426420817303,2.0894620047853016,0.2264004198231898,3.8977174356697207e-4,0.22679019156675678,0.024474276741513288,4.2134999243950706e-5,0.02451641174075724,0.03192585323713691,5.4963659037471076e-05,0.03198081689617438,0.001718644624241789,38.558909215631985
Indonesia,IDN,Emerging Markets,2012,919.002,2413.44,3744.53,9833.69,245.425,18.836000000000002,22.959999999999997,521.528,19.097,540.625,9852.437,21100.285919999995,17310.321672000002,2.124999490679434,0.07781195884689823,2.202811449526332,0.2160932113497746,0.007912771811190666,0.22400598316096526,0.02471663189671129,9.050588258568966e-4,0.025621690722568185,0.030128151855409378,0.0011032146231511116,0.03123136647856049,0.03532393063583815,40.14439034328206
Indonesia,IDN,Emerging Markets,2013,916.646,2535.04,3684,10188.33,248.818,19.081,24.847,496.074,24.141,520.215,10348.511,22775.903162,17490.522326,1.9937223191248221,0.09702272343640732,2.0907450425612297,0.19568685306740724,0.00952292665993436,0.20520977972734158,0.02178065108863234,0.0010599360134388685,0.022840587102071208,0.028362446286842816,0.001380233222887457,0.029742679509730273,0.04640581298117124,41.590684757533616
Indonesia,IDN,Emerging Markets,2014,891.0509999999999,2622.25,3533.61,10398.96,252.165,18.606,24.682,498.973,24.117,523.09,10847.484,21992.920781999997,16578.894906,1.9787559732714692,0.09563975968116115,2.0743957329526306,0.190284297835828,0.009197063590428068,0.19948136142625608,0.022687891478624437,0.0010965801331735095,0.023784471611797947,0.030096879365549188,0.001454680793668094,0.031551560159217285,0.046104876789844956,43.017405270358694
Indonesia,IDN,Emerging Markets,2015,860.741,2647.71,3367.69,10359.28,255.58800000000002,17.477999999999998,27.013,551.475,18.665,570.141,11398.96,23251.196633,15044.031197999999,2.1576717216770738,0.0730276851808379,2.2307033194046664,0.20828376219450015,0.007049488048162374,0.2153336279275298,0.023718134111742947,8.027543826931086e-4,0.024520931502975175,0.03665739539767206,0.001240691391445757,0.03789815326066303,0.032737515807493234,44.59896395761928
Indonesia,IDN,Emerging Markets,2016,932.0659999999999,2744.9,3605.72,10618.7,258.49699999999996,16.824,27.955,560.846,18.79,579.636,11959.806,26055.905029999994,15681.078384,2.169642200876606,0.07268943159881934,2.2423316324754254,0.20432292615395825,0.006845422419760282,0.21116834857371852,0.02152471769275558,7.21141713495108e-4,0.022245859406250686,0.035765780022645154,0.001198259427053955,0.03696403944969911,0.03241689612101388,46.26671102565988
Indonesia,IDN,Emerging Markets,2017,1015.49,2894.13,3885.4700000000003,11073.52,261.356,16.561999999999998,29.396,575.176,15.003,590.179,12534.981,29851.34404,16818.545379999996,2.200737691118628,0.05740445981726075,2.258142150935888,0.19873882652126892,0.005183941288055478,0.20392276780932436,0.019268010151545594,5.025904354556492e-4,0.01977060058700124,0.03419891476964342,8.92050986635326e-4,0.03509096575627875,0.025421101055781384,47.96132860925328
Indonesia,IDN,Emerging Markets,2018,1042.71,3116.59,3947.25,11798.04,264.16200000000003,16.631000000000004,30.423,614.884,10.901,625.786,13149.866,31722.36633,17341.310010000005,2.3276777129185877,0.041266344137309674,2.36894784261173,0.1972938371746043,0.0034977330993168814,0.200791891137429,0.019383295483177784,3.436376683441446e-4,0.01972696467502145,0.035457759514443965,6.286145622051535e-4,0.03608643174241943,0.017419692994090633,49.77955194161158
Indonesia,IDN,Emerging Markets,2019,1120.04,3331.54,4196.3,12481.78,266.912,16.383,30.564,660.594,12.764,673.358,13810.46,34232.90256,18349.615319999997,2.474950545498142,0.04782100467569836,2.52277155017384,0.19828487726396804,0.003831261218535572,0.20211613848250357,0.019297049055135684,3.7285766164959393e-4,0.019669906716785278,0.03600042771904823,6.956004132734049e-4,0.03669602813232163,0.01895574122532145,51.741622707109464
Iraq,IRQ,Emerging Markets,1990,NA,NA,NA,NA,NA,NA,NA,49.057,NA,NA,1205.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1991,NA,NA,NA,NA,NA,NA,NA,45.185,NA,NA,1250.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1992,NA,NA,NA,NA,NA,NA,NA,58.889,NA,NA,1309.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1993,NA,NA,NA,NA,NA,NA,NA,63.13,NA,NA,1372.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1994,NA,NA,NA,NA,NA,NA,NA,71.089,NA,NA,1443.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1995,NA,NA,NA,NA,NA,NA,NA,74.083,NA,NA,1517.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1996,NA,NA,NA,NA,NA,NA,NA,69.283,NA,NA,1587.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1997,NA,NA,NA,NA,NA,NA,NA,68.079,NA,NA,1655.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1998,10.469000000000001,79.24400000000001,NA,NA,NA,NA,NA,72.102,NA,NA,1727.329,NA,NA,NA,NA,NA,0.9098733027106152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,1999,18.448999999999998,100.251,NA,NA,NA,NA,NA,71.681,NA,NA,1799.011,NA,NA,NA,NA,NA,0.7150153115679644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,2000,25.857000000000003,98.07199999999999,NA,NA,NA,NA,NA,71.716,NA,NA,1870.726,NA,NA,NA,NA,NA,0.7312586671017212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,2001,18.936,93.694,NA,NA,NA,NA,NA,84.556,NA,NA,1955.282,NA,NA,NA,NA,NA,0.9024697419258436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,2002,18.97,87.735,NA,NA,NA,NA,NA,86.322,NA,NA,2041.604,NA,NA,NA,NA,NA,0.9838946828517696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Emerging Markets,2003,15.8,162.63899999999998,608.655,6265.09,25.959999999999997,NA,NA,90.785,NA,NA,2132.39,NA,NA,3.49711093990755,NA,NA,0.5581994478569101,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.14137134052389
Iraq,IRQ,Emerging Markets,2004,36.642,256.161,1373.74,9603.56,26.674000000000003,91.45,344.317,113.635,NA,NA,2246.025,12616.463514000001,3350.9109000000003,4.26014096123566,NA,NA,0.4436077310753784,NA,NA,0.009006882148385215,NA,NA,0.033911674583767655,NA,NA,NA,84.20278173502287
Iraq,IRQ,Emerging Markets,2005,50.065000000000005,268.62,1828.74,9811.859999999999,27.377000000000002,63.205000000000005,227.344,112.764,NA,NA,2358.789,11381.97736,3164.3583250000006,4.1189319501771555,NA,NA,0.41979003797185616,NA,NA,0.009907241635912022,NA,NA,0.03563566082548505,NA,NA,NA,86.15951346020383
Iraq,IRQ,Emerging Markets,2006,65.144,292.52099999999996,2321.2599999999998,10423.33,28.064,50.329,143.165,97.965,NA,NA,2456.754,9326.340760000001,3278.6323760000005,3.490771094640821,NA,NA,0.33489903288994644,NA,NA,0.01050411973152051,NA,NA,0.029879836701765063,NA,NA,NA,87.54112029646522
Iraq,IRQ,Emerging Markets,2007,88.833,306.1,3090.8500000000004,10650.44,28.741,46.12200000000001,117.085,61.169,NA,NA,2517.923,10401.011805,4097.155626000001,2.12828363661668,NA,NA,0.19983338778177065,NA,NA,0.005881062453038913,NA,NA,0.014929625716882639,NA,NA,NA,87.60735534602135
Iraq,IRQ,Emerging Markets,2008,131.61399999999998,337.64000000000004,4472.120000000001,11472.7,29.43,57.254,74.16799999999999,91.803,NA,NA,2609.727,9761.547151999997,7535.427955999999,3.119367991845056,NA,NA,0.2718961023575405,NA,NA,0.009404554275106987,NA,NA,0.012182851529607274,NA,NA,NA,88.67573904179409
Iraq,IRQ,Emerging Markets,2009,111.66,351.28599999999994,3701.86,11646.19,30.163,58.932,87.37499999999999,102.969,NA,NA,2712.696,9756.292499999998,6580.34712,3.413751947750555,NA,NA,0.2931201357298612,NA,NA,0.010554111615657282,NA,NA,0.01564795870525444,NA,NA,NA,89.93455558134137
Iraq,IRQ,Emerging Markets,2010,138.517,378.27099999999996,4473.71,12217.1,30.961999999999996,49.575,53.533,110.066,NA,NA,2822.762,7415.230561,6866.980275,3.5548737161682067,NA,NA,0.2909712877804537,NA,NA,0.014843233678921073,NA,NA,0.016028297095989547,NA,NA,NA,91.16859376009303
Iraq,IRQ,Emerging Markets,2011,185.75,415.269,5848.54,13075.220000000001,31.759999999999998,43.369,40.719,135.274,NA,NA,2958.036,7563.55425,8055.79175,4.259256926952141,NA,NA,0.32575029679557105,NA,NA,0.017884977819786246,NA,NA,0.01679214212557071,NA,NA,NA,93.13715365239295
Iraq,IRQ,Emerging Markets,2012,218.032,483.559,6692.58,14843.03,32.578,42.892,34.782000000000004,152.815,NA,NA,3110.851,7583.589024000001,9351.828544000002,4.6907422186751795,NA,NA,0.316021416207743,NA,NA,0.020150749139540923,NA,NA,0.016340654587604034,NA,NA,NA,95.4893179446252
Iraq,IRQ,Emerging Markets,2013,234.638,515.106,7021.41,15414.28,33.416999999999994,48.249,31.987,163.677,NA,NA,3274.528,7505.365706,11321.048862000001,4.898015979890475,NA,NA,0.3177540156783264,NA,NA,0.02180799795926693,NA,NA,0.014457759346785864,NA,NA,NA,97.98988538767694
Iraq,IRQ,Emerging Markets,2014,234.651,490.962,6704.31,14027.48,35,43.783,32.862,165.151,NA,NA,3439.678,7711.101162000001,10273.724733000001,4.7186,NA,NA,0.3363824491508508,NA,NA,0.02141730429032076,NA,NA,0.016075085160645017,NA,NA,NA,98.27651428571428
Iraq,IRQ,Emerging Markets,2015,177.634,369.519,5044.620000000001,10493.949999999999,35.213,43.464,56.934,165.647,NA,NA,3605.325,10113.414155999999,7720.684175999999,4.7041433561468775,NA,NA,0.44827735515629774,NA,NA,0.016378939638472766,NA,NA,0.021454963863813927,NA,NA,NA,102.3861925993241
Iraq,IRQ,Emerging Markets,2016,167.71599999999998,346.95599999999996,4637,9592.61,36.169000000000004,42.549,67.006,194.361,NA,NA,3799.686,11237.978296,7136.1480839999995,5.373690176670629,NA,NA,0.5601891882544184,NA,NA,0.017295014715340753,NA,NA,0.027236122024398284,NA,NA,NA,105.05366474052364
